generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
219500,Grayia_tholloni,Brachyurophis_australis,223.776,0.227639,-0.0233329,0.000753677,0
219500,Ctenotus_rawlinsoni,NA,288.421,0.00420881,-0.0110045,0.637922,0
219500,Diploderma_fasciatum,Diploderma_splendidum,254.794,0.481848,-0.0106881,0.395322,0
219500,Chirindia_swynnertoni,Chirindia_rondoensis,284.244,1.55081,-0.0012337,1.55409,0
220000,Dibamus_celebensis,Crocodylus_rhombifer,0,0.0215139,0.025169,0.000201787,0
220000,Ancylodactylus_barbouri,Ancylodactylus_petrodroma,283.624,0.641282,0.0921985,0.28237,0
220000,Lepidodactylus_buleli,Lepidodactylus_moestus,253.122,0.213093,0.0312169,0.179251,0
220000,Sphenomorphus_yersini,Sphenomorphus_puncticentralis,240.505,0.0877275,0.0273493,0.0720714,0
220000,Lerista_vittata,Fojia_bumui,248.35,0.488082,-0.0951274,0.000438539,0
220000,Tantilla_albiceps,Tantilla_andinista,287.419,1.18308,-0.032419,0.679337,0
220000,Lipinia_nitens,Lipinia_septentrionalis,283.694,2.92889,0.033707,3.32558,0
220000,Calamaria_palavanensis,Calamaria_forcarti,253.782,0.366624,-0.00434452,0.240952,0
220000,Sibon_carri,Sibon_lamari,276.657,2.40537,-0.00335086,2.15438,0
220000,Craspedocephalus_andalasensis,Craspedocephalus_borneensis,285.845,1.96954,-0.0357684,1.75022,0
220000,Ctenotus_rawlinsoni,NA,289.025,0.00716924,-0.0258862,0.277836,0
220000,Grayia_tholloni,Brachyurophis_australis,224.389,0.227639,-0.0233329,0.0021176,0
220000,Phymaturus_etheridgei,NA,289.812,1.30604,0.0600524,0.0457294,0
220000,Diploderma_fasciatum,Diploderma_splendidum,254.818,0.559189,-0.0106881,0.472096,0
220000,Chirindia_swynnertoni,Chirindia_rondoensis,288.293,2.06693,-0.0504007,0.23689,0
220500,Dibamus_celebensis,Crocodylus_rhombifer,0,0.0215139,0.061418,0.00014641,0
220500,Ancylodactylus_barbouri,Ancylodactylus_petrodroma,285.07,0.881879,-0.0120842,0.28237,0
220500,Lepidodactylus_buleli,Lepidodactylus_moestus,255.161,0.217545,0.0312169,0.163417,0
220500,Sphenomorphus_yersini,Sphenomorphus_puncticentralis,236.221,0.0877275,0.0706115,0.0853157,0
220500,Lerista_vittata,Fojia_bumui,248.53,0.488082,-0.0951274,0.000270768,0
220500,Lipinia_nitens,Lipinia_septentrionalis,283.694,2.92889,0.012535,3.02393,0
220500,Calamaria_palavanensis,Calamaria_forcarti,260.379,0.345934,0.00103872,0.21742,0
220500,Craspedocephalus_andalasensis,Craspedocephalus_borneensis,285.845,1.71834,0.0456243,1.06438,0
220500,Ctenotus_rawlinsoni,NA,283.612,0.00105511,0.130076,0.0512121,0
220500,Sibon_carri,Sibon_lamari,280.537,2.1296,0.00165039,2.15438,0
220500,Grayia_tholloni,Brachyurophis_australis,223.205,0.227639,-0.0233329,0.000534972,0
220500,Diploderma_fasciatum,Diploderma_splendidum,251.647,0.559189,-0.0106881,0.472096,0
220500,Chirindia_swynnertoni,Chirindia_rondoensis,288.5,0.904767,-0.0165994,1.46765,0
221000,Dibamus_celebensis,Crocodylus_rhombifer,0,0.0222379,0.030788,5.18134e-005,0
221000,Sphenomorphus_yersini,Sphenomorphus_puncticentralis,242.259,0.113113,0.0946141,0.154021,0
221000,Lipinia_nitens,Lipinia_septentrionalis,263.624,2.27982,-0.000549476,2.32878,0
221000,Pseudocordylus_langi,Tracheloptychus_madagascariensis,210.164,0.270666,-0.0425756,0.00391724,0
221000,Calamaria_palavanensis,Calamaria_forcarti,261.682,0.29852,0.00719328,0.19816,0
221000,Sibon_carri,Sibon_lamari,279.351,0.988344,0.0134039,1.04047,0
221000,Craspedocephalus_andalasensis,Craspedocephalus_borneensis,286.348,1.53776,0.00230729,1.42882,0
221000,Grayia_tholloni,Brachyurophis_australis,223.565,0.209854,-0.0219284,0.0010927,0
221000,Ctenotus_rawlinsoni,NA,284.69,0.0362616,-0.0519514,0.124975,0
221000,Diploderma_yunnanense,Diploderma_swinhonis,273.599,0.276149,0.0913875,0.236433,0
221500,Dibamus_celebensis,Crocodylus_rhombifer,0,0.0222379,0.0592223,1.35889e-005,0
221500,Sphenomorphus_yersini,Sphenomorphus_puncticentralis,241.168,0.10278,0.0574609,0.118365,0
221500,Lipinia_nitens,Lipinia_septentrionalis,283.669,2.60199,-0.000549476,2.32878,0
221500,Pseudocordylus_langi,Tracheloptychus_madagascariensis,205.369,0.35298,-0.0425756,0.00386658,0
221500,Calamaria_palavanensis,Calamaria_forcarti,253.471,0.29852,0.00719328,0.266013,0
221500,Sibon_carri,Sibon_lamari,280.293,1.00321,0.058949,1.09665,0
221500,Craspedocephalus_andalasensis,Craspedocephalus_borneensis,284.426,1.02227,0.0709785,1.05852,0
221500,Grayia_tholloni,Brachyurophis_australis,223.565,0.209854,-0.0219284,0.000566965,0
221500,Diploderma_yunnanense,Diploderma_swinhonis,275.408,0.152366,0.0741401,0.0333075,0
222000,Dibamus_celebensis,Crocodylus_rhombifer,0,0.0222379,0.0954713,0.000177373,0
222000,Sphenomorphus_yersini,Sphenomorphus_puncticentralis,239.628,0.108902,0.0663649,0.136428,0
222000,Lipinia_nitens,Lipinia_septentrionalis,282.48,2.83764,-0.000196597,2.44999,0
222000,Pseudocordylus_langi,Tracheloptychus_madagascariensis,211.159,0.295949,-0.0425756,0.012529,0
222000,Calamaria_palavanensis,Calamaria_forcarti,266.984,0.281453,0.0125765,0.210662,0
222000,Sibon_carri,Sibon_lamari,273.606,1.15164,0.0134895,1.21819,0
222000,Craspedocephalus_andalasensis,Craspedocephalus_borneensis,286.574,0.895167,0.0819966,0.471675,0
222000,Grayia_tholloni,Brachyurophis_australis,223.6,0.209854,-0.0219284,0.000915033,0
222000,Diploderma_yunnanense,Diploderma_swinhonis,273.955,0.25411,0.017689,0.0852786,0
222500,Dibamus_celebensis,Crocodylus_rhombifer,0,0.0222379,0.105928,2.94647e-005,0
222500,Sphenomorphus_yersini,Sphenomorphus_puncticentralis,238.149,0.108902,0.0379677,0.136737,0
222500,Lipinia_nitens,Lipinia_septentrionalis,282.328,2.38651,-0.000196597,2.1759,0
222500,Pseudocordylus_langi,Tracheloptychus_madagascariensis,205.791,0.347877,-0.0425756,0.0122369,0
222500,Calamaria_palavanensis,Calamaria_forcarti,256.158,0.353322,0.0204078,0.44813,0
222500,Sibon_carri,Sibon_lamari,272.729,1.15164,-0.00305511,1.15505,0
222500,Craspedocephalus_andalasensis,Craspedocephalus_borneensis,284.424,0.816165,0.053553,1.00193,0
222500,Xenochrophis_trianguligerus,NA,245.677,0.578969,-0.0753552,0.195016,0
222500,Grayia_tholloni,Brachyurophis_australis,226.01,0.204774,-0.0219284,0.000951599,0
222500,Diploderma_yunnanense,Diploderma_swinhonis,272.848,0.261098,0.017689,0.10035,0
223000,Dibamus_celebensis,Crocodylus_rhombifer,0,0.0222379,0.0795666,3.89767e-005,0
223000,Sphenomorphus_yersini,Sphenomorphus_puncticentralis,241.554,0.108902,0.0558668,0.140244,0
223000,Lipinia_nitens,Lipinia_septentrionalis,281.258,2.0647,0.0273168,2.1759,0
223000,Pseudocordylus_langi,Tracheloptychus_madagascariensis,209.504,0.314189,-0.0425756,0.00554565,0
223000,Calamaria_palavanensis,Calamaria_forcarti,255.629,0.314723,0.0368754,0.44813,0
223000,Sibon_carri,Sibon_lamari,280.176,2.10053,0.00228246,1.92731,0
223000,Craspedocephalus_andalasensis,Craspedocephalus_borneensis,286.516,2.19341,0.0413667,2.40144,0
223000,Xenochrophis_trianguligerus,NA,247.672,0.140409,-0.0094533,0.121935,0
223000,Grayia_tholloni,Brachyurophis_australis,225.11,0.204774,-0.0219284,0.00153268,0
223000,Calumma_fallax,Calumma_ratnasariae,288.705,0.765968,0.0189095,1.77101,0
223000,Diploderma_yunnanense,Diploderma_swinhonis,267.281,0.314541,-0.000979971,0.0409943,0
223500,Dibamus_celebensis,Crocodylus_rhombifer,0,0.0222379,0.0386542,0.000182228,0
223500,Sphenomorphus_yersini,Sphenomorphus_puncticentralis,242.086,0.107547,0.0785766,0.162754,0
223500,Lipinia_nitens,Lipinia_septentrionalis,271.812,2.0647,0.00562023,2.18201,0
223500,Pseudocordylus_langi,Tracheloptychus_madagascariensis,209.715,0.314189,-0.0425756,0.00353261,0
223500,Calamaria_palavanensis,Calamaria_forcarti,255.629,0.314723,0.0432738,0.438288,0
223500,Sibon_carri,Sibon_lamari,280.176,2.10053,-0.00643289,2.10613,0
223500,Craspedocephalus_andalasensis,Craspedocephalus_borneensis,286.158,1.41654,0.0166471,0.916345,0
223500,Xenochrophis_trianguligerus,NA,267.622,0.139392,-0.0543255,0.210014,0
223500,Grayia_tholloni,Brachyurophis_australis,225.11,0.204774,-0.0219284,0.00122971,0
223500,Calumma_fallax,Calumma_ratnasariae,289.73,1.73529,-0.0489056,0.561892,0
223500,Diploderma_yunnanense,Diploderma_swinhonis,263.218,0.314541,-0.000979971,0.0200231,0
224000,Dibamus_celebensis,Crocodylus_rhombifer,0,0.0469355,-0.000213784,0.000128224,0
224000,Lepidodactylus_buleli,Lepidodactylus_moestus,275.972,0.329779,-0.0123528,0.0691997,0
224000,Pseudocordylus_langi,Tracheloptychus_madagascariensis,206.627,0.243776,-0.0353621,0.00835453,0
224000,Calamaria_palavanensis,Calamaria_forcarti,264.697,0.400179,0.00809932,0.374443,0
224000,Macrocalamus_tweediei,Symphimus_leucostomus,287.453,2.62989,-0.0524556,0.863933,0
224000,Sibon_carri,Sibon_lamari,272.906,1.42167,-0.00768526,0.976368,0
224000,Xenochrophis_trianguligerus,NA,262.424,0.310237,-0.111315,0.354052,0
224000,Grayia_tholloni,Brachyurophis_australis,220.274,0.24557,-0.0226221,0.00541124,0
224000,Letheobia_newtoni,Letheobia_mbeerensis,255.464,0.252044,0.0828615,0.450434,0
224000,Calumma_fallax,Calumma_ratnasariae,284.557,0.199513,0.0622097,0.435093,0
224000,Diploderma_fasciatum,Diploderma_splendidum,253.932,0.269098,0.00177985,0.169019,0
224500,Dibamus_celebensis,Crocodylus_rhombifer,0,0.0469355,-0.000213784,7.43054e-005,0
224500,Lepidodactylus_buleli,Lepidodactylus_moestus,277.266,0.329779,-0.0123528,0.0912843,0
224500,Pseudocordylus_langi,Tracheloptychus_madagascariensis,210.878,0.216882,-0.0353621,0.0127323,0
224500,Calamaria_palavanensis,Calamaria_forcarti,265.191,0.400179,0.00809932,0.374443,0
224500,Macrocalamus_tweediei,Symphimus_leucostomus,287.603,1.63299,-0.0899883,1.17277,0
224500,Sibon_carri,Sibon_lamari,273.691,1.32505,-0.0187017,0.944982,0
224500,Xenochrophis_trianguligerus,NA,269.195,0.0653062,-0.0708551,0.305568,0
224500,Grayia_tholloni,Brachyurophis_australis,221.204,0.24557,-0.0226221,0.00697481,0
224500,Letheobia_newtoni,Letheobia_mbeerensis,257.798,0.252044,0.0546261,0.38051,0
224500,Calumma_fallax,Calumma_ratnasariae,287.686,0.255451,0.024792,1.01084,0
224500,Diploderma_fasciatum,Diploderma_splendidum,252.18,0.274578,0.00177985,0.236691,0
225000,Dibamus_celebensis,Crocodylus_rhombifer,0,0.0469355,-0.000213784,2.18119e-005,0
225000,Lepidodactylus_buleli,Lepidodactylus_moestus,273.704,0.38008,-0.0123528,0.0583114,0
225000,Pseudocordylus_langi,Tracheloptychus_madagascariensis,210.326,0.182529,-0.0353621,0.000922246,0
225000,Calamaria_palavanensis,Calamaria_forcarti,257.214,0.444547,0.00809932,0.374443,0
225000,Macrocalamus_tweediei,Symphimus_leucostomus,284.178,1.54254,-0.00159139,0.957399,0
225000,Sibon_carri,Sibon_lamari,269.316,1.32364,0.00313653,1.1944,0
225000,Xenochrophis_trianguligerus,NA,282.853,0.10601,0.00671205,0.642643,0
225000,Grayia_tholloni,Brachyurophis_australis,221.204,0.246934,-0.0226221,0.00487855,0
225000,Letheobia_newtoni,Letheobia_mbeerensis,251.8,0.252044,0.0155399,0.192668,0
225000,Calumma_fallax,Calumma_ratnasariae,283.398,0.499127,0.0169057,0.498008,0
225000,Diploderma_fasciatum,Diploderma_splendidum,255.842,0.326616,0.00177985,0.236691,0
225500,Dibamus_celebensis,Crocodylus_rhombifer,0,0.0469355,-0.000213784,1.95729e-005,0
225500,Lepidodactylus_buleli,Lepidodactylus_moestus,275.581,0.307722,-0.0123528,0.0466885,0
225500,Pseudocordylus_langi,Tracheloptychus_madagascariensis,210.326,0.218953,-0.0353621,0.00438785,0
225500,Calamaria_palavanensis,Calamaria_forcarti,255.151,0.387346,0.00809932,0.437393,0
225500,Macrocalamus_tweediei,Symphimus_leucostomus,282.93,1.92044,0.084598,2.78227,0
225500,Sibon_carri,Sibon_lamari,269.148,1.35852,0.00313653,1.1944,0
225500,Xenochrophis_trianguligerus,NA,283.938,0.0607966,0.0313585,0.785939,0
225500,Grayia_tholloni,Brachyurophis_australis,221.692,0.246934,-0.0226221,0.00901749,0
225500,Letheobia_newtoni,Letheobia_mbeerensis,256.105,0.232185,0.0141602,0.230327,0
225500,Diploderma_fasciatum,Diploderma_splendidum,256.077,0.326616,0.00177985,0.301455,0
226000,Dibamus_celebensis,Crocodylus_rhombifer,0,0.0469355,-0.000213784,1.56622e-005,0
226000,Lepidodactylus_buleli,Lepidodactylus_moestus,277.8,0.240261,-0.0123528,0.0189834,0
226000,Pseudocordylus_langi,Tracheloptychus_madagascariensis,207.352,0.297089,-0.0353621,0.00460245,0
226000,Calamaria_palavanensis,Calamaria_forcarti,263.846,0.387346,0.00809932,0.338145,0
226000,Macrocalamus_tweediei,Symphimus_leucostomus,287.94,2.32575,0.00259909,0.311173,0
226000,Sibon_carri,Sibon_lamari,268.395,1.35852,0.00313653,1.47739,0
226000,Xenochrophis_trianguligerus,NA,280.439,0.332651,-0.0295553,0.90084,0
226000,Grayia_tholloni,Brachyurophis_australis,220.488,0.236626,-0.0226221,0.00650442,0
226000,Letheobia_newtoni,Letheobia_mbeerensis,254.717,0.21206,0.0216084,0.249442,0
226000,Diploderma_fasciatum,Diploderma_splendidum,255.307,0.354553,0.00177985,0.301455,0
226000,Pelomedusa_subrufa,Pelomedusa_schweinfurthi,288.506,0.169622,-0.0725259,0.74471,0
226500,Dibamus_celebensis,Crocodylus_rhombifer,0,0.0469355,-0.000213784,4.07743e-005,0
226500,Lepidodactylus_buleli,Lepidodactylus_moestus,276.902,0.27765,0.034873,0.0680605,0
226500,Pseudocordylus_langi,Tracheloptychus_madagascariensis,211.372,0.220755,-0.0353621,0.00388921,0
226500,Calamaria_palavanensis,Calamaria_forcarti,267.137,0.387346,0.00809932,0.338145,0
226500,Macrocalamus_tweediei,Symphimus_leucostomus,287.328,2.41939,-0.00438474,1.66478,0
226500,Sibon_carri,Sibon_lamari,269.294,1.35852,-0.019193,1.12827,0
226500,Xenochrophis_trianguligerus,NA,285.287,0.214193,0.00332627,1.58663,0
226500,Grayia_tholloni,Brachyurophis_australis,220.488,0.256152,-0.0226221,0.0049262,0
226500,Letheobia_newtoni,Letheobia_mbeerensis,255.174,0.282608,0.00589414,0.178169,0
226500,Diploderma_fasciatum,Diploderma_splendidum,250.447,0.354553,0.00177985,0.370223,0
227000,Dibamus_celebensis,Crocodylus_rhombifer,0,0.0469355,-0.000213784,4.47042e-005,0
227000,Lepidodactylus_buleli,Lepidodactylus_moestus,273.684,0.229734,0.0386009,0.0715548,0
227000,Pseudocordylus_langi,Tracheloptychus_madagascariensis,205.528,0.223017,-0.0353621,0.0020029,0
227000,Calamaria_palavanensis,Calamaria_forcarti,265.22,0.317442,0.00809932,0.154124,0
227000,Macrocalamus_tweediei,Symphimus_leucostomus,280.547,0.938752,-0.0403927,0.944046,0
227000,Sibon_carri,Sibon_lamari,267.182,1.61907,-0.019193,1.12827,0
227000,Grayia_tholloni,Brachyurophis_australis,221.885,0.242313,-0.0226221,0.00744789,0
227000,Letheobia_newtoni,Letheobia_mbeerensis,252.917,0.199585,0.00589414,0.16753,0
227000,Diploderma_fasciatum,Diploderma_splendidum,249.352,0.409329,0.00177985,0.358092,0
227500,Dibamus_celebensis,Crocodylus_rhombifer,0,0.0469355,-0.000213784,6.60253e-005,0
227500,Lepidodactylus_buleli,Lepidodactylus_moestus,256.935,0.248591,0.0358338,0.256203,0
227500,Pseudocordylus_langi,Tracheloptychus_madagascariensis,208.821,0.228972,-0.0353621,0.00353226,0
227500,Calamaria_palavanensis,Calamaria_forcarti,265.894,0.317442,0.00809932,0.279555,0
227500,Macrocalamus_tweediei,Symphimus_leucostomus,288.71,1.74287,0.00511359,0.873468,0
227500,Sibon_carri,Sibon_lamari,279.687,1.16686,0.0121079,0.92415,0
227500,Grayia_tholloni,Brachyurophis_australis,221.286,0.242313,-0.0226221,0.00732422,0
227500,Letheobia_newtoni,Letheobia_mbeerensis,259.658,0.205974,0.00624697,0.107601,0
227500,Diploderma_fasciatum,Diploderma_splendidum,251.735,0.374769,0.00177985,0.321661,0
228000,Dibamus_celebensis,Crocodylus_rhombifer,0,0.0215139,0.0388371,1.24753e-005,0
228000,Ancylodactylus_barbouri,Ancylodactylus_petrodroma,284.779,0.954993,0.010178,0.406418,0
228000,Lepidodactylus_buleli,Lepidodactylus_moestus,265.122,0.419738,0.00214427,0.364543,0
228000,Sphenomorphus_yersini,Sphenomorphus_puncticentralis,240.92,0.109941,0.0128615,0.0442833,0
228000,Lipinia_nitens,Lipinia_septentrionalis,278.904,1.88375,0.0593386,2.5727,0
228000,Lerista_vittata,Fojia_bumui,247.355,0.677324,-0.0951274,0.00478303,0
228000,Calamaria_palavanensis,Calamaria_forcarti,258.316,0.437454,-0.000410372,0.228646,0
228000,Sibon_carri,Sibon_lamari,275.232,1.81998,-0.000536812,1.65849,0
228000,Craspedocephalus_andalasensis,Craspedocephalus_borneensis,280.977,1.05935,0.0701423,1.5474,0
228000,Xenochrophis_trianguligerus,NA,286.481,0.0431721,-0.0179444,1.16459,0
228000,Grayia_tholloni,Brachyurophis_australis,221.099,0.243679,-0.0235152,0.00186164,0
228000,Diploderma_fasciatum,Diploderma_splendidum,256.603,0.568852,-0.00609869,0.456771,0
228000,Chirindia_swynnertoni,Chirindia_rondoensis,288.951,3.58006,-0.00261898,1.76159,0
228500,Dibamus_celebensis,Crocodylus_rhombifer,0,0.0215139,0.0570871,1.29573e-005,0
228500,Ancylodactylus_barbouri,Ancylodactylus_petrodroma,284.936,1.37265,-0.0198641,0.318131,0
228500,Lepidodactylus_buleli,Lepidodactylus_moestus,251.863,0.419738,0.00214427,0.364543,0
228500,Sphenomorphus_yersini,Sphenomorphus_puncticentralis,236.818,0.0975996,0.0538044,0.122949,0
228500,Lipinia_nitens,Lipinia_septentrionalis,283.377,2.18604,0.0566177,2.5727,0
228500,Lerista_vittata,Fojia_bumui,247.081,0.669807,-0.0951274,0.00524359,0
228500,Calamaria_palavanensis,Calamaria_forcarti,254.392,0.454119,-0.0124394,0.165791,0
228500,Sibon_carri,Sibon_lamari,275.232,1.75239,0.000991821,1.63913,0
228500,Metlapilcoatlus_indomitus,Craspedocephalus_andalasensis,277.153,1.05935,0.069994,1.5474,0
228500,Xenochrophis_trianguligerus,NA,277.901,0.139968,-0.10004,0.512626,0
228500,Grayia_tholloni,Brachyurophis_australis,221.199,0.243679,-0.0235152,0.000484,0
228500,Diploderma_fasciatum,Diploderma_splendidum,252.838,0.568852,-0.00609869,0.461766,0
228500,Chirindia_swynnertoni,Chirindia_rondoensis,288.951,2.72218,-0.0408149,2.58815,0
229000,Dibamus_celebensis,Crocodylus_rhombifer,0,0.0469355,-0.000213784,6.34216e-005,0
229000,Lepidodactylus_buleli,Lepidodactylus_moestus,265.991,0.194024,0.0507212,0.0742389,0
229000,Pseudocordylus_langi,Tracheloptychus_madagascariensis,207.098,0.275609,-0.0353621,0.00146193,0
229000,Calamaria_palavanensis,Calamaria_forcarti,260.623,0.248251,0.0115158,0.215183,0
229000,Macrocalamus_tweediei,Symphimus_leucostomus,287.67,1.00808,0.135889,1.06093,0
229000,Sibon_carri,Sibon_lamari,276.963,0.877579,0.0350863,1.1374,0
229000,Grayia_tholloni,Brachyurophis_australis,220.403,0.242313,-0.0226221,0.00275115,0
229000,Letheobia_newtoni,Letheobia_mbeerensis,253.24,0.172215,0.0274975,0.17949,0
229000,Diploderma_fasciatum,Diploderma_splendidum,256.362,0.442555,-0.00488773,0.336119,0
229500,Dibamus_celebensis,Crocodylus_rhombifer,0,0.0469355,-0.000213784,9.88527e-005,0
229500,Lepidodactylus_buleli,Lepidodactylus_moestus,273.137,0.172978,0.103969,0.120346,0
229500,Pseudocordylus_langi,Tracheloptychus_madagascariensis,202.048,0.318831,-0.0353621,0.0122281,0
229500,Calamaria_palavanensis,Calamaria_forcarti,261.572,0.320925,0.0119664,0.257462,0
229500,Macrocalamus_tweediei,Symphimus_leucostomus,279.772,1.17298,0.0268426,0.764981,0
229500,Sibon_carri,Sibon_lamari,280.095,0.997817,0.080545,0.755987,0
229500,Grayia_tholloni,Brachyurophis_australis,222.907,0.242313,-0.0234231,0.00255746,0
229500,Letheobia_newtoni,Letheobia_mbeerensis,254.794,0.165613,0.0274975,0.202231,0
229500,Diploderma_fasciatum,Diploderma_splendidum,252.037,0.442555,-0.00488773,0.320594,0
230000,Dibamus_celebensis,Crocodylus_rhombifer,0,0.0469355,-0.000213784,9.32918e-005,0
230000,Lepidodactylus_buleli,Lepidodactylus_moestus,269.673,0.162835,0.0579252,0.0435684,0
230000,Pseudocordylus_langi,Tracheloptychus_madagascariensis,204.611,0.3324,-0.0353621,0.0244967,0
230000,Calamaria_palavanensis,Calamaria_forcarti,263.821,0.369237,0.0119664,0.387638,0
230000,Macrocalamus_tweediei,Symphimus_leucostomus,278.995,1.24762,0.0166118,0.732797,0
230000,Sibon_carri,Sibon_lamari,280.182,0.997817,0.0182057,0.730308,0
230000,Grayia_tholloni,Brachyurophis_australis,223.086,0.242313,-0.0234231,0.00432894,0
230000,Letheobia_mbeerensis,Letheobia_leucosticta,269.074,0.156675,0.0719027,0.0289545,0
230000,Diploderma_fasciatum,Diploderma_splendidum,253.166,0.447925,-0.00488773,0.340508,0
230500,Dibamus_celebensis,Crocodylus_rhombifer,0,0.0469355,-0.000213784,3.4261e-005,0
230500,Lepidodactylus_buleli,Lepidodactylus_moestus,269.777,0.387949,-0.0150376,0.00625268,0
230500,Pseudocordylus_langi,Tracheloptychus_madagascariensis,201.356,0.258852,-0.0353621,0.00283837,0
230500,Calamaria_palavanensis,Calamaria_forcarti,264.997,0.369237,0.0119664,0.322423,0
230500,Macrocalamus_tweediei,Symphimus_leucostomus,286.724,1.55907,0.0268949,1.12136,0
230500,Sibon_carri,Sibon_lamari,277.801,0.942043,0.0584746,0.909834,0
230500,Grayia_tholloni,Brachyurophis_australis,221.881,0.242313,-0.0234231,0.000884885,0
230500,Letheobia_mbeerensis,Letheobia_leucosticta,265.775,0.123662,0.0359877,0.0720482,0
230500,Diploderma_fasciatum,Diploderma_splendidum,249.706,0.377078,-0.00192632,0.335648,0
231000,Dibamus_celebensis,Crocodylus_rhombifer,0,0.0469355,-0.000213784,9.72315e-005,0
231000,Lepidodactylus_buleli,Lepidodactylus_moestus,272.38,0.343892,-0.0150376,0.0436604,0
231000,Phyllodactylus_benedettii,Phyllodactylus_andysabini,285.631,0.317433,0.0444648,0.365525,0
231000,Pseudocordylus_langi,Tracheloptychus_madagascariensis,204.216,0.258852,-0.0345205,0.00227173,0
231000,Calamaria_palavanensis,Calamaria_forcarti,266.901,0.305829,0.0119664,0.26555,0
231000,Macrocalamus_tweediei,Symphimus_leucostomus,283.14,1.24004,0.014454,1.00959,0
231000,Sibon_carri,Sibon_lamari,279.998,1.4716,-0.0294605,0.939825,0
231000,Grayia_tholloni,Brachyurophis_australis,223.03,0.242313,-0.0233296,0.00686507,0
231000,Letheobia_newtoni,Letheobia_mbeerensis,250.285,0.113765,0.05694,0.0760742,0
231000,Diploderma_fasciatum,Diploderma_splendidum,253.594,0.279475,-0.00192632,0.221996,0
231500,Dibamus_celebensis,Crocodylus_rhombifer,0,0.0469355,-0.000213784,2.83897e-005,0
231500,Cyrtodactylus_lateralis,NA,283.878,0.00151031,0.0117525,0.475864,0
231500,Lepidodactylus_buleli,Lepidodactylus_moestus,277.904,0.343892,-0.0150376,0.0265468,0
231500,Phyllodactylus_andysabini,NA,289.225,0.51351,0.0420455,0.484956,0
231500,Pseudocordylus_langi,Tracheloptychus_madagascariensis,203.734,0.266359,-0.0345205,0.00510993,0
231500,Calamaria_palavanensis,Calamaria_forcarti,255.192,0.303865,0.0119664,0.268863,0
231500,Macrocalamus_tweediei,Symphimus_leucostomus,287.247,2.71152,-0.0285833,1.32027,0
231500,Sibon_carri,Sibon_lamari,280.329,0.871341,0.00457199,0.912213,0
231500,Grayia_tholloni,Brachyurophis_australis,222.265,0.244129,-0.0233296,0.00416091,0
231500,Letheobia_newtoni,Letheobia_mbeerensis,255.783,0.178793,0.0333561,0.180734,0
231500,Diploderma_fasciatum,Diploderma_splendidum,249.614,0.266685,0.00809664,0.272342,0
232000,Dibamus_celebensis,Crocodylus_rhombifer,0,0.0469355,-0.000213784,4.04111e-005,0
232000,Lepidodactylus_buleli,Lepidodactylus_moestus,272.7,0.276125,-0.0099694,0.0860245,0
232000,Plestiodon_liui,NA,287.955,0.890987,-0.0696501,0.515218,0
232000,Pseudocordylus_langi,Tracheloptychus_madagascariensis,208.016,0.267523,-0.0345205,0.0138723,0
232000,Calamaria_palavanensis,Calamaria_forcarti,265.825,0.303865,0.0119664,0.263569,0
232000,Macrocalamus_tweediei,Symphimus_leucostomus,288.412,2.8028,-0.0487554,2.50174,0
232000,Sibon_carri,Sibon_lamari,279.218,0.871341,0.0670327,1.04536,0
232000,Grayia_tholloni,Brachyurophis_australis,220.189,0.244129,-0.0233296,0.000165129,0
232000,Letheobia_newtoni,Letheobia_mbeerensis,247.17,0.161099,0.0598897,0.199742,0
232000,Diploderma_fasciatum,Diploderma_splendidum,253.319,0.162231,0.0830883,0.151324,0
232500,Dibamus_celebensis,Crocodylus_rhombifer,0,0.0469355,-0.000213784,0.00017839,0
232500,Lepidodactylus_buleli,Lepidodactylus_moestus,256.341,0.262765,-0.00154311,0.0632407,0
232500,Plestiodon_liui,NA,289.67,0.42695,0.0690254,1.41051,0
232500,Pseudocordylus_langi,Tracheloptychus_madagascariensis,208.581,0.286353,-0.0345205,0.0161039,0
232500,Calamaria_palavanensis,Calamaria_forcarti,262.483,0.327512,0.000879672,0.263569,0
232500,Macrocalamus_tweediei,Symphimus_leucostomus,288.037,2.58769,-0.0304017,0.953869,0
232500,Sibon_carri,Sibon_lamari,279.271,0.633554,0.0950798,0.982993,0
232500,Grayia_tholloni,Brachyurophis_australis,221.429,0.244129,-0.0233296,3.84159e-005,0
232500,Letheobia_newtoni,Letheobia_mbeerensis,251.357,0.199499,0.026084,0.243779,0
232500,Diploderma_fasciatum,Diploderma_splendidum,254.828,0.168557,0.0238766,0.175719,0
233000,Dibamus_celebensis,Crocodylus_rhombifer,0,0.0222379,0.051752,0.000260723,0
233000,Sphenomorphus_yersini,Sphenomorphus_puncticentralis,237.462,0.0600823,0.0348373,0.0295063,0
233000,Lipinia_nitens,Lipinia_septentrionalis,283.576,2.02869,0.0384571,2.49966,0
233000,Pseudocordylus_langi,Tracheloptychus_madagascariensis,203.759,0.374114,-0.0396182,0.00939291,0
233000,Calamaria_palavanensis,Calamaria_forcarti,259.467,0.155235,0.0534342,0.111855,0
233000,Sibon_carri,Sibon_lamari,277.809,0.914134,0.0068274,0.900645,0
233000,Craspedocephalus_andalasensis,Craspedocephalus_borneensis,283.532,1.62429,-0.0694877,0.478477,0
